date,name,position,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,lmevixG/60,pplmevixG/60,implied_team_score,FP/60
21_01_21,Kieffer Bellows,W,0.7193407888534885,0.6141124217466498,5.758621346946398,1.9374329945439692,0.5083931333969633,0.5364487075283031,0.0,3.0,18.170347003154003
21_01_21,Kyle Connor,W,1.6185490863547394,1.2717171392787237,8.208356080799035,1.0404958412280467,1.002344327049685,0.7820817802623543,0.6746735135554439,3.1,61.935483870967744
21_01_21,Kyle Palmieri,W,0.830801184660946,0.830801184660946,6.646409477287568,3.184737874533626,0.7463363975537498,0.8036467430665067,0.6174037234467932,2.5,17.297297297297302
21_01_21,Liam Foudy,W,0.3975301056076989,0.8198092723332387,5.447364057520125,1.319496465759703,0.48191998200136177,0.48889149772138535,0.0,2.5,27.586206896552245
21_01_21,Lias Andersson,C,0.1902847289227297,0.5139893980227493,5.058285802515328,1.8771357851057127,0.39170500361367694,0.7550909173461462,0.0,2.1,8.648648648648626
21_01_21,Mark Scheifele,C,0.6394884092725841,1.7053024247268909,5.329070077271534,2.238209432454044,0.8984812150279805,0.8340133362732065,0.70063929156087,3.1,61.71428571428563
21_01_21,Mason Appleton,W,0.7542031110878349,0.5656523333158763,8.107683444194226,0.9427538888597936,0.5335987010946432,0.5368531824144052,0.0,3.1,16.866764275256273
21_01_21,Mathew Barzal,C,0.4713430002291282,2.121043501031077,8.012831003895178,1.8853720009165127,0.669307060325362,1.0473659104623394,0.6180417963257336,3.0,123.5675675675656
21_01_21,Mathieu Joseph,W,0.7876169118853638,0.19690422797134094,5.907126839140228,0.9845211398567048,0.5808674725154558,0.5487734652013612,0.0,3.1,122.1428571428566
21_01_21,Mathieu Perreault,W,0.18245400638589038,0.9122700319294519,5.656074197962602,1.6420860574730134,0.48532765698646835,0.5609887044684927,0.566142009236945,3.1,0.0
21_01_21,Matt Calvert,W,0.8477370131399274,0.33909480525597097,7.460085715631362,1.8650214289078404,0.6731031884331025,0.3806214633177788,0.0,3.4,7.35632183908046
21_01_21,Matt Martin,W,0.40133779264214087,0.20066889632107043,6.421404682274254,3.0100334448160564,0.5498327759197329,0.49184373613209365,0.0,3.0,38.60589812332543
21_01_21,Max Domi,C,0.6881260035170864,1.1010016056273382,8.395137242908454,1.1010016056273382,0.7073935316155647,0.8708296072024861,0.4769251791873317,2.5,39.0319457889641
21_01_21,Michael Raffl,W,0.7058477525611518,1.0587716288417277,5.470320082348926,2.2940051958237433,0.5046811430812235,0.4183270936484771,0.0,2.6,8.263988522238424
21_01_21,Mikhail Grigorenko,W,0.4320367761895794,0.712072618053792,5.025718348597381,1.8445147566963,0.4739929051197149,0.5958057689596203,0.5352753358112942,2.5,12.126315789473404
21_01_21,Mikko Rantanen,W,0.909386164339072,0.909386164339072,8.314387788242945,1.818772328678144,0.7327054238389095,0.9092069306493038,0.7292245538141656,3.4,80.82152974504123
21_01_21,Miles Wood,W,1.2581913499344688,0.9436435124508518,10.38007863695937,1.8872870249017035,0.9137614678899081,0.574720210664913,0.5615953666680737,2.5,11.6012084592145
21_01_21,Mitchell Stephens,C,0.4028648164726937,0.6042972247090407,6.042972247090405,0.8057296329453874,0.5740823634735885,0.5521660197222948,0.0,3.1,12.203389830508424
21_01_21,Nate Thompson,C,0.4251801110192512,0.8503602220385024,4.251801110192512,2.763670721625133,0.4613204204558875,0.702225827155059,0.0,3.1,0.0
21_01_21,Nathan Bastian,W,0.6360170987679915,0.5919625135331807,5.417327434941798,1.3239971901589986,0.5302617285044334,0.0,0.0,2.5,61.62162162162162
21_01_21,Nathan MacKinnon,C,0.6935525301823795,2.0806575905471383,11.096840482918072,1.387105060364759,0.8449781659388655,0.8530705595993258,0.7011563682891766,3.4,73.86609071274309
21_01_21,Nazem Kadri,C,1.3462417418041324,0.5983296630240589,8.974944945360884,0.8974944945360883,0.8152241658702803,0.5947993520633784,0.7085948683063229,3.4,9.965397923875624
21_01_21,Nick Foligno,W,0.8610086100861067,0.8610086100861067,6.39606396063965,2.091020910209117,0.6961869618696235,0.724348462054317,0.6843099834198814,2.5,61.11874386653693
21_01_21,Nick Paul,C,1.0701545778834674,0.9172753524715436,7.491082045184273,2.9047052828265545,0.5457788347205685,0.7000211080284742,0.0,2.9,20.86956521739128
21_01_21,Nick Ritchie,W,0.8038585209003194,1.1254019292604471,6.430868167202555,1.446945337620575,0.7861736334405124,0.5739366998897817,0.7691043005300594,2.9,92.53796095444666
21_01_21,Nick Suzuki,C,0.2813049423715592,1.1252197694862367,8.439148271146776,2.2504395389724734,0.8003125610470857,0.5437008207124125,0.5398457053063572,3.4,50.28128031037932
21_01_21,Nicolas Aube-Kubel,W,0.977676389115206,1.1732116669382473,4.301776112106907,2.541958611699536,0.4810167834446814,0.6396427507842466,0.0,2.6,9.070866141732573
21_01_21,Nikolaj Ehlers,W,1.2190074871138874,2.0316791451898126,9.887505173257088,1.354452763459875,0.8248617329470638,0.7902127939056863,0.4812584902467962,3.1,73.98667935299574
21_01_21,Nils Hoglander,W,0.5782125422749402,0.7099321694861502,5.283357226885986,2.3663194247979304,0.5222002671755821,0.8290516350520998,0.6951162400284109,3.1,52.44309559939333
21_01_21,Nolan Patrick,C,0.4320367761895794,1.0246723792343748,4.918780134394027,1.7286016940589586,0.45516996997467546,0.7602271291313923,0.5388647461729176,2.6,34.73366834170792
21_01_21,Oliver Bjorkstrand,W,1.9678852066962813,1.1069354287666584,11.069354287666583,0.9839426033481407,0.9445848992142152,0.6001494933820213,0.6222104990837334,2.5,81.83288409703505
21_01_21,Ondrej Palat,W,0.7252508159071679,1.5955517949957694,5.076755711350176,3.336153753172973,0.6628792457391516,0.9128689821297066,0.6836198988463131,3.1,15.553555355535838
21_01_21,Oskar Lindblom,W,1.3397841458876043,0.8931894305917364,9.229624116114609,2.5307033866765862,0.8500186081131356,0.5628028100621623,0.40724853346009754,2.6,21.77693761814749
21_01_21,Pat Maroon,W,0.7559055118110234,0.9448818897637793,4.913385826771653,1.5118110236220468,0.5234645669291338,0.5774749179945222,0.4458657234365815,3.1,20.06968641114976
21_01_21,Patrice Bergeron,C,1.2725344644750718,0.7953340402969198,9.70307529162242,2.863202545068911,0.9480381760339284,0.8072780942678874,0.7151494529989205,2.9,61.73913043478172
21_01_21,Paul Byron,W,0.5063528529232486,1.1814899901542468,4.557175676309237,1.8566271273852448,0.46415678184631115,0.5612165137247846,0.0,3.4,57.313432835820905
21_01_21,Paul Stastny,C,0.7024116132053416,1.4048232264106832,6.462186841489143,1.1238585811285466,0.9763521423554249,0.7144675892015058,0.681171559729009,3.1,26.422018348624384
21_01_21,Pavel Zacha,C,0.0,0.7830172263789811,5.324517139377073,0.7830172263789811,0.4823386114494524,0.5706880912271648,0.32936275550565824,2.5,6.508474576271055
21_01_21,Phillip Danault,C,0.28255238992229714,2.401695314339526,6.216152578290537,1.9778667294560799,0.7544148810925333,1.082075940704094,0.0,3.4,8.37209302325579
21_01_21,Pierre-Edouard Bellemare,C,0.1786955226844032,0.5360865680532096,6.433038816638515,2.501737317581645,0.3806214633177788,0.6731031884331025,0.0,3.4,0.0
21_01_21,Pierre-Luc Dubois,C,0.6494209330014076,1.2988418660028151,6.234440956813513,1.8183786124039412,0.6065591514233147,0.5295226458078204,0.7067169360314586,2.5,24.51063829787213
21_01_21,Riley Nash,C,0.3330095740252538,0.3330095740252538,5.32815318440406,2.830581379214657,0.37796586651866293,0.5408685554627348,0.0,2.5,5.877551020408283
21_01_21,Ross Johnston,W,0.48602673147022923,0.24301336573511462,3.1591737545564906,3.6452004860267198,0.39854191980558795,0.5913743143239907,0.0,3.0,8.533333333333333
21_01_21,Scott Laughton,W,1.2345149813536809,1.697458099361311,6.172574906768404,2.3147155900381517,0.4660294054610146,0.43765296245858154,0.0,2.6,11.683569979716047
21_01_21,Sean Kuraly,C,0.5352894528152278,0.8921490880253794,6.9587628865979605,2.4980174464710627,0.44607454401268964,0.6963792879718356,0.0,2.9,15.442359249329805
21_01_21,Steven Stamkos,W,1.9116977696859314,2.594446973145193,7.373691397360021,2.594446973145193,1.0514337733272623,0.7185917183356512,0.5864812669492854,3.1,37.10144927536286
21_01_21,Tanner Pearson,W,1.1257475667435488,0.5628737833717744,7.03592229214718,1.8293397959582667,0.8274244615565084,0.6764395378616367,0.6188101914331794,3.1,0.0
21_01_21,Tomas Tatar,W,1.025432349949131,2.343845371312299,8.203458799593047,1.9043743641912434,0.8203458799593046,1.0491104412707084,0.6611840101052985,3.4,49.97912317327756
21_01_21,Travis Konecny,W,1.4965081476554667,1.1972065181243734,6.883937479215148,2.6937146657798405,0.6704356501496491,0.6525942890439055,0.590616903913672,2.6,76.94390715667328
21_01_21,Travis Zajac,C,0.5924950625411473,0.5924950625411473,4.147465437788031,1.9256089532587286,0.574720210664913,0.9137614678899081,0.0,2.5,6.213592233009709
21_01_21,Trent Frederic,C,0.41478466211433074,0.5465042893255407,5.017899234615331,1.441958555887067,0.4825802375356678,0.6781264412103465,0.0,2.9,0.0
21_01_21,Trevor Lewis,W,0.9434456732533114,0.37737826930132456,8.113632789978478,1.6982022118559605,1.0170344357670698,0.4243688194994679,0.0,3.1,54.48648648648518
21_01_21,Trevor Moore,W,0.5704627086414563,0.5704627086414563,6.655398267483657,1.3310796534967315,0.8366786393408023,0.7866051261907091,0.0,2.1,44.137931034484005
21_01_21,Tyler Johnson,W,0.4786809679992883,1.1169222586650056,6.0632922613243165,2.3934048399964407,0.526549064799217,0.6169417632093195,0.4450945989690606,3.1,24.380952380951875
21_01_21,Tyler Motte,W,1.085918254486952,0.542959127243476,6.877482278417361,5.429591272434759,0.49952239706399776,0.547334266617544,0.0,3.1,5.800604229607263
21_01_21,Tyler Toffoli,W,1.7668378133494451,0.679553005134402,13.59106010268804,1.4950166112956842,1.2068861371186979,0.5700193559756784,0.43820231128845416,3.4,150.4674610449132
21_01_21,Tyson Jost,W,0.37174721189591026,0.9293680297397754,6.133828996282518,0.9293680297397754,0.533457249070631,0.5278775351088802,0.0,3.4,0.0
21_01_21,Valeri Nichushkin,W,0.7693294012052808,0.7693294012052808,6.6162328503654155,1.8463905628926744,0.6077702269521719,0.49072104616810985,0.0,3.4,13.302540415704392
21_01_21,Yanni Gourde,C,0.5307646943188516,1.2384509534106536,6.015333202280317,0.5307646943188516,0.511303322193827,0.6569678407350689,0.4489060346204082,3.1,30.15706806282659
21_01_21,Adam Pelech,D,0.11136201936461788,0.5568100968230894,3.897670677761626,4.788566832678569,0.13920252420577237,0.18584147791537386,0.0,3.0,26.110607434270648
21_01_21,Alexander Romanov,D,0.2503123909369105,0.4021658637421797,4.529756191785996,2.936797821627567,0.16711783961756685,0.16195003669080735,0.8789266902192111,3.4,12.790525536639509
21_01_21,Andy Greene,D,0.2542462657579725,0.6356156643949311,3.4323245877326287,8.390126770013092,0.13093682686535582,0.19159388646288175,0.0,3.0,10.369036903690182
21_01_21,Ben Chiarot,D,0.21384656508954786,0.4276931301790957,4.597701149425279,4.063084736701409,0.20101577118417502,0.1845303867403312,0.0,3.4,62.30227094753337
21_01_21,Brandon Carlo,D,0.11920529801324559,0.7152317880794736,5.006622516556314,2.7417218543046484,0.14066225165562982,0.0,0.0,2.9,54.17821782178325
21_01_21,Braydon Coburn,D,0.0,0.6306937631394512,3.6264891380518445,3.153468815697256,0.15451997196916556,0.27270431781836535,0.0,2.9,9.624060150376083
21_01_21,Brett Kulak,D,0.0,0.5742909102510897,6.432058194812205,2.641738187155013,0.16195003669080735,0.16711783961756685,0.0,3.4,15.567567567567192
21_01_21,Cale Makar,D,0.22570532915360525,1.3542319749216316,5.0783699059561185,2.4827586206896575,0.28326018808777464,0.1978505129457742,0.8415858627519494,3.4,26.48215586307313
21_01_21,Charlie McAvoy,D,0.40545106430904193,1.2163531929271258,4.561324473476721,4.966775537785763,0.2321207343169265,0.23821088814080169,0.66065372266107,2.9,11.338582677165356
21_01_21,Conor Timmins,D,0.10762214593579897,0.38613082336985355,3.7002284016849587,2.6102930219109055,0.14364120290248286,0.08256719427164555,0.0,3.4,10.971428571428572
21_01_21,Damon Severson,D,0.0,0.9881061299176594,4.501372369624892,4.720951509606595,0.2580054894784999,0.13830777080769538,0.40414046282930904,2.5,21.93450114242227
