"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"18","Andrei Vasilevskiy","T.B","1","60","33","30","3","0.909","3.00","-0.32","2.4","10","8","2","0.800","2.00","-0.15","10","10","0","1.000","0.00","0.65","11","10","1","0.909","1.00","-0.64","2","2","35.67","27.00"
"6","Ben Bishop","DAL","1","62.866666666667","32","29","3","0.906","2.86","-0.40","2.32","13","11","2","0.846","1.91","0.40","6","5","1","0.833","0.95","-0.61","13","13","0","1.000","0.00","0.43","1","5","31.16","15.00"
"14","Robin Lehner","CHI","1","60","42","38","4","0.905","4.00","-0.58","3.65","10","7","3","0.700","3.00","-1.15","8","7","1","0.875","1.00","-0.48","20","20","0","1.000","0.00","0.66","0","5","41.90","15.00"
"8","Jonathan Bernier","DET","1","59.733333333333","41","37","4","0.902","4.02","-0.67","2.72","13","9","4","0.692","4.02","-1.60","11","11","0","1.000","0.00","0.71","15","15","0","1.000","0.00","0.49","2","5","36.68","18.00"
"21","Juuse Saros","NSH","1","60","26","23","3","0.885","3.00","-0.89","1.99","5","3","2","0.600","2.00","-1.08","7","6","1","0.857","1.00","-0.55","12","12","0","1.000","0.00","0.39","0","0","40.23","13.33"
"25","Pavel Francouz","COL","1","16.933333333333","7","6","1","0.857","3.54","-0.43","0.82","1","1","0","1.000","0.00","0.18","2","1","1","0.500","3.54","-0.87","4","4","0","1.000","0.00","0.13","0","3","27.86","27.00"
"10","Jake Allen","STL","1","58.283333333333","27","23","4","0.852","4.12","-1.80","2.03","5","4","1","0.800","1.03","-0.08","11","9","2","0.818","2.06","-1.29","10","9","1","0.900","1.03","-0.67","4","2","35.89","25.00"
"3","Carey Price","MTL","1","62.866666666667","26","22","4","0.846","3.82","-1.89","2.33","8","6","2","0.750","1.91","-0.52","3","3","0","1.000","0.00","0.19","13","11","2","0.846","1.91","-1.57","1","2","44.50","33.00"
"23","Carter Hart","PHI","1","56.816666666667","23","19","4","0.826","4.22","-2.13","2.54","6","4","2","0.667","2.11","-0.89","14","12","2","0.857","2.11","-1.10","2","2","0","1.000","0.00","0.07","0","3","26.00","20.75"
"20","Marcus Hogberg","OTT","1","31.8","16","13","3","0.813","5.66","-1.70","1.12","5","3","2","0.600","3.77","-1.08","7","7","0","1.000","0.00","0.45","4","3","1","0.750","1.89","-0.87","0","0","25.13","22.33"
"24","David Rittich","CGY","1","25.383333333333","15","11","4","0.733","9.46","-2.78","1.32","6","4","2","0.667","4.73","-0.89","4","2","2","0.500","4.73","-1.74","4","4","0","1.000","0.00","0.13","7","1","37.60","18.00"
"15","Cam Talbot","CGY","1","34.533333333333","13","9","4","0.692","6.95","-2.94","1.15","3","1","2","0.333","3.47","-1.45","4","3","1","0.750","1.74","-0.74","5","5","0","1.000","0.00","0.16","1","2","38.00","36.50"
