"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"6","Alex Stalock","MIN","1","62.283333333333","29","27","2","0.931","1.93","0.36","2.18","5","5","0","1.000","0.00","0.84","7","7","0","1.000","0.00","0.53","16","14","2","0.875","1.93","-1.36","5","1","40.31","56.00"
"18","Andrei Vasilevskiy","T.B","1","60","29","27","2","0.931","2.00","0.36","1.63","6","5","1","0.833","1.00","0.00","13","12","1","0.923","1.00","-0.01","9","9","0","1.000","0.00","0.36","4","0","37.72","31.00"
"22","Marcus Hogberg","OTT","1","65","28","26","2","0.929","1.85","0.28","2.02","3","1","2","0.333","1.85","-1.50","6","6","0","1.000","0.00","0.46","17","17","0","1.000","0.00","0.68","3","7","51.54","11.00"
"24","Jonas Johansson","BUF","1","29.566666666667","14","13","1","0.929","2.03","0.14","0.87","3","3","0","1.000","0.00","0.50","2","1","1","0.500","2.03","-0.85","9","9","0","1.000","0.00","0.36","0","1","37.07","33.00"
"10","Mikko Koskinen","EDM","1","58.55","26","24","2","0.923","2.05","0.11","2.36","9","8","1","0.889","1.02","0.51","8","8","0","1.000","0.00","0.61","8","7","1","0.875","1.02","-0.68","2","6","31.12","21.00"
"2","Corey Crawford","CHI","1","62.35","34","31","3","0.912","2.89","-0.24","2.68","11","10","1","0.909","0.96","0.84","6","4","2","0.667","1.92","-1.54","15","15","0","1.000","0.00","0.60","2","4","36.24","24.00"
"8","Jacob Markstrom","VAN","1","60","42","38","4","0.905","4.00","-0.58","3.48","10","7","3","0.700","3.00","-1.33","12","11","1","0.917","1.00","-0.09","18","18","0","1.000","0.00","0.72","3","5","37.19","16.00"
"7","Semyon Varlamov","NYI","1","62.266666666667","31","28","3","0.903","2.89","-0.48","2.88","11","10","1","0.909","0.96","0.84","8","7","1","0.875","0.96","-0.39","7","7","0","1.000","0.00","0.28","5","6","42.77","53.33"
"5","Ben Bishop","DAL","1","62.866666666667","41","37","4","0.902","3.82","-0.67","3.78","19","16","3","0.842","2.86","0.18","9","9","0","1.000","0.00","0.69","12","11","1","0.917","0.95","-0.52","3","2","29.54","11.75"
"16","Jordan Binnington","STL","1","59.85","28","25","3","0.893","3.01","-0.72","2.26","7","5","2","0.714","2.01","-0.83","10","10","0","1.000","0.00","0.76","8","7","1","0.875","1.00","-0.68","0","2","35.18","18.33"
"14","Louis Domingue","N.J","1","64.1","36","32","4","0.889","3.74","-1.07","2.98","7","4","3","0.571","2.81","-1.83","11","11","0","1.000","0.00","0.84","16","15","1","0.938","0.94","-0.36","1","3","41.50","25.00"
"27","David Rittich","CGY","1","58.116666666667","26","23","3","0.885","3.10","-0.89","2.49","10","9","1","0.900","1.03","0.67","6","5","1","0.833","1.03","-0.54","9","8","1","0.889","1.03","-0.64","0","8","30.46","24.00"
"4","Jonathan Quick","L.A","1","59.116666666667","23","20","3","0.870","3.04","-1.13","1.37","7","4","3","0.571","3.04","-1.83","5","5","0","1.000","0.00","0.38","9","9","0","1.000","0.00","0.36","1","2","38.96","16.67"
"26","Charlie Lindgren","MTL","1","65","24","20","4","0.833","3.69","-2.05","2.22","8","5","3","0.625","2.77","-1.66","8","7","1","0.875","0.92","-0.39","8","8","0","1.000","0.00","0.32","1","1","28.92","19.25"
"1","Marc-Andre Fleury","VGK","1","58.483333333333","17","14","3","0.824","3.08","-1.62","0.92","1","0","1","0.000","1.03","-0.83","9","7","2","0.778","2.05","-1.31","5","5","0","1.000","0.00","0.20","1","1","43.12","21.67"
"15","Petr Mrazek","CAR","1","59.933333333333","26","20","6","0.769","6.01","-3.89","2.56","9","6","3","0.667","3.00","-1.49","7","6","1","0.857","1.00","-0.47","10","8","2","0.800","2.00","-1.60","0","4","28.12","23.33"
"11","Carter Hutton","BUF","1","30.433333333333","13","8","5","0.615","9.86","-3.94","0.82","3","2","1","0.667","1.97","-0.50","6","3","3","0.500","5.91","-2.54","3","2","1","0.667","1.97","-0.88","0","0","30.23","27.20"
