"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"5","Alex Stalock","MIN","1","64.75","31","28","3","0.903","2.78","-0.01","1.67","4","2","2","0.500","1.85","-1.23","10","10","0","1.000","0.00","0.79","16","15","1","0.938","0.93","-0.19","0","2","37.61","23.67"
"9","Carter Hutton","BUF","1","62.6","31","28","3","0.903","2.88","-0.01","2.11","10","8","2","0.800","1.92","-0.08","4","3","1","0.750","0.96","-0.68","16","16","0","1.000","0.00","0.81","3","3","30.87","16.00"
"18","Antti Raanta","ARI","1","58.55","31","28","3","0.903","3.07","-0.01","2.58","7","5","2","0.714","2.05","-0.66","9","9","0","1.000","0.00","0.71","14","13","1","0.929","1.02","-0.29","1","5","32.13","20.00"
"7","Semyon Varlamov","NYI","1","46.45","18","16","2","0.889","2.58","-0.27","1.7","6","4","2","0.667","2.58","-0.85","3","3","0","1.000","0.00","0.24","8","8","0","1.000","0.00","0.40","3","1","36.22","22.50"
"14","Jordan Binnington","STL","1","42.5","52","46","6","0.885","8.47","-0.99","5.66","22","19","3","0.864","4.24","1.22","16","15","1","0.938","1.41","0.27","14","12","2","0.857","2.82","-1.29","5","9","27.23","29.50"
"25","Alexandar Georgiev","NYR","1","64.216666666667","26","23","3","0.885","2.80","-0.49","2.11","9","8","1","0.889","0.93","0.73","8","7","1","0.875","0.93","-0.37","9","8","1","0.889","0.93","-0.55","1","1","26.35","24.67"
"1","Ryan Miller","ANA","1","39.966666666667","16","14","2","0.875","3.00","-0.46","1.99","10","8","2","0.800","3.00","-0.08","2","2","0","1.000","0.00","0.16","4","4","0","1.000","0.00","0.20","3","4","23.69","11.50"
"24","Matiss Kivlenieks","CBJ","1","61.983333333333","27","23","4","0.852","3.87","-1.40","1.69","5","5","0","1.000","0.00","0.96","9","6","3","0.667","2.90","-2.29","11","10","1","0.909","0.97","-0.44","2","2","39.26","28.00"
"6","Jonathan Bernier","DET","1","59.55","26","22","4","0.846","4.03","-1.49","3.11","11","9","2","0.818","2.02","0.11","6","6","0","1.000","0.00","0.48","9","7","2","0.778","2.02","-1.55","3","1","30.54","33.25"
"13","Frederik Andersen","TOR","1","56.55","19","16","3","0.842","3.18","-1.17","1.68","5","3","2","0.600","2.12","-1.04","7","6","1","0.857","1.06","-0.44","7","7","0","1.000","0.00","0.35","2","0","32.42","12.67"
"22","Sam Montembeault","FLA","1","40","19","16","3","0.842","4.50","-1.17","1.57","6","4","2","0.667","3.00","-0.85","7","6","1","0.857","1.50","-0.44","4","4","0","1.000","0.00","0.20","2","1","38.79","15.00"
"16","Malcolm Subban","VGK","1","62.383333333333","24","19","5","0.792","4.81","-2.69","2.19","8","4","4","0.500","3.85","-2.47","9","9","0","1.000","0.00","0.71","7","6","1","0.857","0.96","-0.65","1","3","26.08","16.20"
"15","John Gibson","ANA","1","20","16","12","4","0.750","12.00","-2.46","1.09","3","1","2","0.333","6.00","-1.42","4","2","2","0.500","6.00","-1.68","6","6","0","1.000","0.00","0.30","0","1","49.75","21.75"
"11","Sergei Bobrovsky","FLA","1","20","9","6","3","0.667","9.00","-2.13","1.35","5","3","2","0.600","6.00","-1.04","3","3","0","1.000","0.00","0.24","1","0","1","0.000","3.00","-0.95","2","2","20.11","19.67"
"3","Thomas Greiss","NYI","1","13.55","8","5","3","0.625","13.28","-2.23","0.62","0","0","0","-","0.00","0.00","4","2","2","0.500","8.86","-1.68","4","3","1","0.750","4.43","-0.80","0","0","35.63","22.00"
