"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"6","Brian Elliott","PHI","1","59.866666666667","36","33","3","0.917","3.01","0.55","3.78","16","14","2","0.875","2.00","1.36","8","8","0","1.000","0.00","0.61","11","10","1","0.909","1.00","-0.45","3","8","28.25","20.67"
"4","Corey Crawford","CHI","1","57.666666666667","34","31","3","0.912","3.12","0.35","2.77","8","6","2","0.750","2.08","-0.32","6","6","0","1.000","0.00","0.46","19","18","1","0.947","1.04","-0.05","2","3","36.88","25.00"
"15","Darcy Kuemper","ARI","1","59.916666666667","33","30","3","0.909","3.00","0.26","2.99","11","9","2","0.818","2.00","0.31","8","7","1","0.875","1.00","-0.39","14","14","0","1.000","0.00","0.70","2","7","31.70","17.33"
"17","Philipp Grubauer","COL","1","57.25","31","28","3","0.903","3.14","0.06","2.98","14","11","3","0.786","3.14","-0.06","4","4","0","1.000","0.00","0.30","11","11","0","1.000","0.00","0.55","3","5","34.29","11.33"
"14","Mikko Koskinen","EDM","1","40","18","16","2","0.889","3.00","-0.22","1.76","4","2","2","0.500","3.00","-1.16","5","5","0","1.000","0.00","0.38","7","7","0","1.000","0.00","0.35","0","3","41.89","9.00"
"25","Linus Ullmark","BUF","1","58.383333333333","27","24","3","0.889","3.08","-0.34","2.35","10","7","3","0.700","3.08","-0.90","9","9","0","1.000","0.00","0.68","6","6","0","1.000","0.00","0.30","0","4","32.93","15.33"
"24","Connor Hellebuyck","WPG","1","58.566666666667","35","31","4","0.886","4.10","-0.55","2.59","10","6","4","0.600","4.10","-1.90","10","10","0","1.000","0.00","0.76","11","11","0","1.000","0.00","0.55","0","5","41.91","8.75"
"7","Thomas Greiss","NYI","1","64.266666666667","26","23","3","0.885","2.80","-0.44","1.84","7","4","3","0.571","2.80","-1.53","10","10","0","1.000","0.00","0.76","7","7","0","1.000","0.00","0.35","7","1","35.08","18.00"
"11","Ben Bishop","DAL","1","60","26","23","3","0.885","3.00","-0.44","2.31","10","7","3","0.700","3.00","-0.90","4","4","0","1.000","0.00","0.30","8","8","0","1.000","0.00","0.40","2","3","38.50","13.67"
"16","Sergei Bobrovsky","FLA","1","60.366666666667","32","28","4","0.875","3.98","-0.84","2.91","9","8","1","0.889","0.99","0.89","10","9","1","0.900","0.99","-0.24","13","11","2","0.846","1.99","-1.35","1","9","33.22","27.25"
"5","Jimmy Howard","DET","1","56.95","37","32","5","0.865","5.27","-1.35","3.36","8","5","3","0.625","3.16","-1.32","14","13","1","0.929","1.05","0.06","14","13","1","0.929","1.05","-0.30","2","5","34.62","19.60"
"23","Joonas Korpisalo","CBJ","1","58.9","26","22","4","0.846","4.07","-1.44","1.46","6","4","2","0.667","2.04","-0.74","6","5","1","0.833","1.02","-0.54","11","10","1","0.909","1.02","-0.45","0","0","35.58","24.75"
"28","David Rittich","CGY","1","59.95","31","26","5","0.839","5.00","-1.94","2.4","8","6","2","0.750","2.00","-0.32","12","9","3","0.750","3.00","-2.09","11","11","0","1.000","0.00","0.55","1","2","34.39","30.20"
"22","Matt Murray","PIT","1","63.066666666667","24","20","4","0.833","3.81","-1.63","2.12","11","9","2","0.818","1.90","0.31","3","2","1","0.667","0.95","-0.77","9","8","1","0.889","0.95","-0.55","1","1","34.13","31.25"
"21","John Gibson","ANA","1","60.366666666667","28","23","5","0.821","4.97","-2.24","2.15","6","5","1","0.833","0.99","0.26","8","7","1","0.875","0.99","-0.39","13","10","3","0.769","2.98","-2.35","1","3","31.71","31.20"
"18","Petr Mrazek","CAR","1","58.433333333333","22","18","4","0.818","4.11","-1.83","2.02","7","5","2","0.714","2.05","-0.53","5","4","1","0.800","1.03","-0.62","8","7","1","0.875","1.03","-0.60","1","2","35.05","25.50"
"1","Mike Smith","EDM","1","20","12","9","3","0.750","9.00","-1.82","0.87","2","1","1","0.500","3.00","-0.58","4","2","2","0.500","6.00","-1.70","4","4","0","1.000","0.00","0.20","0","1","40.67","22.33"
"8","Pekka Rinne","NSH","1","40","17","12","5","0.706","7.50","-3.32","1.84","6","4","2","0.667","3.00","-0.74","5","3","2","0.600","3.00","-1.62","5","4","1","0.800","1.50","-0.75","1","2","31.06","24.80"
