"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"12","Frederik Andersen","TOR","1","63.9","46","43","3","0.935","2.82","0.69","3.29","11","10","1","0.909","0.94","0.88","14","13","1","0.929","0.94","0.11","20","19","1","0.950","0.94","-0.23","2","3","33.65","26.00"
"5","Pekka Rinne","NSH","1","65","30","28","2","0.933","1.85","0.41","1.9","6","5","1","0.833","0.92","0.02","6","5","1","0.833","0.92","-0.52","18","18","0","1.000","0.00","0.69","0","2","36.03","35.50"
"20","Sam Montembeault","FLA","1","64.883333333333","27","25","2","0.926","1.85","0.17","1.73","1","1","0","1.000","0.00","0.17","9","9","0","1.000","0.00","0.71","17","15","2","0.882","1.85","-1.35","1","6","37.19","42.00"
"14","Joonas Korpisalo","CBJ","1","60.55","34","31","3","0.912","2.97","-0.27","2.18","9","6","3","0.667","2.97","-1.46","5","5","0","1.000","0.00","0.40","18","18","0","1.000","0.00","0.69","0","5","43.21","15.67"
"15","Linus Ullmark","BUF","1","59.983333333333","32","29","3","0.906","3.00","-0.43","2.99","10","8","2","0.800","2.00","-0.29","9","8","1","0.889","1.00","-0.29","11","11","0","1.000","0.00","0.42","0","3","32.47","14.00"
"10","Martin Jones","S.J","1","57.866666666667","35","31","4","0.886","4.15","-1.19","3.44","12","9","3","0.750","3.11","-0.95","8","7","1","0.875","1.04","-0.37","13","13","0","1.000","0.00","0.50","0","7","32.77","17.75"
"3","Jaroslav Halak","BOS","1","63.716666666667","29","25","4","0.862","3.77","-1.67","2.35","10","8","2","0.800","1.88","-0.29","10","9","1","0.900","0.94","-0.21","9","8","1","0.889","0.94","-0.65","2","2","29.83","27.50"
"22","David Rittich","CGY","1","39.816666666667","28","24","4","0.857","6.03","-1.75","2.19","9","7","2","0.778","3.01","-0.46","8","7","1","0.875","1.51","-0.37","10","9","1","0.900","1.51","-0.62","3","3","30.32","22.25"
"1","Craig Anderson","OTT","1","58.633333333333","26","22","4","0.846","4.09","-1.91","3.35","9","7","2","0.778","2.05","-0.46","7","6","1","0.857","1.02","-0.44","10","9","1","0.900","1.02","-0.62","0","6","30.27","30.00"
"9","Jake Allen","STL","1","55.05","24","20","4","0.833","4.36","-2.07","1.85","7","5","2","0.714","2.18","-0.80","7","7","0","1.000","0.00","0.56","10","8","2","0.800","2.18","-1.62","0","1","30.54","31.75"
"21","Carter Hart","PHI","1","58.35","15","12","3","0.800","3.08","-1.80","1.25","3","0","3","0.000","3.08","-2.49","3","3","0","1.000","0.00","0.24","6","6","0","1.000","0.00","0.23","1","3","47.00","11.33"
"13","Andrei Vasilevskiy","T.B","1","59.483333333333","24","18","6","0.750","6.05","-4.07","1.91","5","4","1","0.800","1.01","-0.15","11","6","5","0.545","5.04","-4.13","7","7","0","1.000","0.00","0.27","3","1","34.79","23.33"
