"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"15","Andrei Vasilevskiy","T.B","1","58.733333333333","27","24","3","0.889","3.06","-0.41","3.42","11","8","3","0.727","3.06","-0.86","7","7","0","1.000","0.00","0.65","6","6","0","1.000","0.00","0.31","2","5","38.52","9.33"
"2","Devan Dubnyk","S.J","1","60","32","28","4","0.875","4.00","-0.93","1.69","3","1","2","0.333","2.00","-1.42","6","5","1","0.833","1.00","-0.44","21","20","1","0.952","1.00","0.07","0","2","41.94","14.75"
"21","Vitek Vanecek","WSH","1","58.6","23","20","3","0.870","3.07","-0.79","2.58","8","6","2","0.750","2.05","-0.45","7","7","0","1.000","0.00","0.65","8","7","1","0.875","1.02","-0.59","0","7","28.39","21.33"
"9","Darcy Kuemper","ARI","1","58.066666666667","22","19","3","0.864","3.10","-0.89","1.49","3","2","1","0.667","1.03","-0.42","9","7","2","0.778","2.07","-1.16","9","9","0","1.000","0.00","0.46","1","3","37.59","24.67"
"6","Semyon Varlamov","NYI","1","58.4","18","15","3","0.833","3.08","-1.27","1.46","5","5","0","1.000","0.00","0.97","6","4","2","0.667","2.05","-1.44","7","6","1","0.857","1.03","-0.64","1","1","30.11","40.67"
"14","John Gibson","ANA","1","59.733333333333","29","24","5","0.828","5.02","-2.22","2.96","12","9","3","0.750","3.01","-0.67","8","6","2","0.750","2.01","-1.25","8","8","0","1.000","0.00","0.41","2","6","32.00","20.20"
"4","Carey Price","MTL","1","59.05","27","22","5","0.815","5.08","-2.41","1.63","9","6","3","0.667","3.05","-1.25","7","7","0","1.000","0.00","0.65","11","9","2","0.818","2.03","-1.44","1","1","30.11","22.20"
"13","Jordan Binnington","STL","1","58.15","27","22","5","0.815","5.16","-2.41","2.01","9","6","3","0.667","3.10","-1.25","10","8","2","0.800","2.06","-1.07","7","7","0","1.000","0.00","0.36","0","2","31.44","17.00"
"26","David Rittich","CGY","1","31.716666666667","9","7","2","0.778","3.78","-1.14","0.96","2","1","1","0.500","1.89","-0.61","4","3","1","0.750","1.89","-0.63","3","3","0","1.000","0.00","0.15","0","2","27.67","16.50"
"7","Jacob Markstrom","CGY","1","28.283333333333","14","9","5","0.643","10.61","-3.66","1.46","5","2","3","0.400","6.36","-2.03","4","2","2","0.500","4.24","-1.63","4","4","0","1.000","0.00","0.20","0","0","34.86","15.20"
