"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"10","Anders Nilsson","OTT","1","50.35","15","13","2","0.867","2.38","-0.28","1.3","1","0","1","0.000","1.19","-0.76","6","5","1","0.833","1.19","-0.33","5","5","0","1.000","0.00","0.29","0","2","49.47","19.00"
"14","Jack Campbell","L.A","1","58.716666666667","30","26","4","0.867","4.09","-0.56","2.02","8","4","4","0.500","4.09","-2.08","6","6","0","1.000","0.00","0.67","14","14","0","1.000","0.00","0.81","0","1","35.97","13.00"
"2","Jaroslav Halak","BOS","1","57.533333333333","19","16","3","0.842","3.13","-0.82","1.33","4","3","1","0.750","1.04","-0.04","5","4","1","0.800","1.04","-0.44","10","9","1","0.900","1.04","-0.42","2","0","38.37","26.67"
"16","Louis Domingue","N.J","1","58.65","37","31","6","0.838","6.14","-1.75","2.79","9","5","4","0.556","4.09","-1.84","9","8","1","0.889","1.02","0.01","18","17","1","0.944","1.02","0.04","1","2","34.46","13.00"
"7","Jonathan Bernier","DET","1","49.366666666667","23","19","4","0.826","4.86","-1.36","1.33","4","3","1","0.750","1.22","-0.04","8","6","2","0.750","2.43","-1.11","11","10","1","0.909","1.22","-0.37","0","1","35.39","24.50"
"22","Aaron Dell","S.J","1","19.133333333333","17","14","3","0.824","9.41","-1.05","1.88","6","5","1","0.833","3.14","0.44","8","6","2","0.750","6.27","-1.11","3","3","0","1.000","0.00","0.17","1","3","25.65","19.33"
"24","Thatcher Demko","VAN","1","63.35","28","23","5","0.821","4.74","-1.79","2.25","5","4","1","0.800","0.95","0.20","10","8","2","0.800","1.89","-0.88","10","9","1","0.900","0.95","-0.42","1","2","47.39","56.00"
"9","Martin Jones","S.J","1","40.866666666667","21","17","4","0.810","5.87","-1.59","1.72","7","4","3","0.571","4.40","-1.32","8","7","1","0.875","1.47","-0.11","5","5","0","1.000","0.00","0.29","2","3","35.29","19.00"
"11","Carter Hutton","BUF","1","62","30","24","6","0.800","5.81","-2.56","2.3","5","2","3","0.400","2.90","-1.80","10","8","2","0.800","1.94","-0.88","14","13","1","0.929","0.97","-0.19","0","2","36.03","19.17"
"15","Philipp Grubauer","COL","1","17.416666666667","4","3","1","0.750","3.44","-0.54","0.4","2","1","1","0.500","3.44","-0.52","0","0","0","-","0.00","0.00","2","2","0","1.000","0.00","0.12","1","1","39.25","26.00"
"1","Craig Anderson","OTT","1","6.9833333333333","6","4","2","0.667","17.18","-1.31","0.24","0","0","0","-","0.00","0.00","1","0","1","0.000","8.59","-0.89","4","3","1","0.750","8.59","-0.77","0","0","52.17","34.50"
"19","Jordan Binnington","STL","1","12.95","11","7","4","0.636","18.53","-2.74","1.03","3","2","1","0.667","4.63","-0.28","4","3","1","0.750","4.63","-0.55","4","2","2","0.500","9.27","-1.77","2","2","31.09","32.75"
