"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"28","David Rittich","CGY","1","63.866666666667","38","36","2","0.947","1.88","1.26","2.95","12","10","2","0.833","1.88","0.21","12","12","0","1.000","0.00","0.95","13","13","0","1.000","0.00","0.46","1","5","34.53","8.50"
"21","Jordan Binnington","STL","1","58.166666666667","42","39","3","0.929","3.09","0.60","3.47","14","12","2","0.857","2.06","0.58","9","8","1","0.889","1.03","-0.28","17","17","0","1.000","0.00","0.60","3","5","35.79","29.00"
"2","Mike Smith","EDM","1","59.816666666667","27","25","2","0.926","2.01","0.32","1.93","7","5","2","0.714","2.01","-0.71","9","9","0","1.000","0.00","0.72","8","8","0","1.000","0.00","0.28","2","1","37.63","13.50"
"27","Carter Hart","PHI","1","64.883333333333","27","25","2","0.926","1.85","0.32","1.82","5","4","1","0.800","0.92","-0.08","9","9","0","1.000","0.00","0.72","11","10","1","0.909","0.92","-0.61","1","5","41.07","29.00"
"10","Semyon Varlamov","NYI","1","62.5","26","24","2","0.923","1.92","0.23","2.02","8","7","1","0.875","0.96","0.47","8","7","1","0.875","0.96","-0.36","8","8","0","1.000","0.00","0.28","1","4","36.46","13.50"
"25","Juuse Saros","NSH","1","60","26","24","2","0.923","2.00","0.23","1.52","2","2","0","1.000","0.00","0.37","11","10","1","0.909","1.00","-0.13","11","10","1","0.909","1.00","-0.61","2","2","39.19","50.00"
"19","Frederik Andersen","TOR","1","59.633333333333","37","34","3","0.919","3.02","0.17","2.59","11","10","1","0.909","1.01","1.02","7","7","0","1.000","0.00","0.56","17","15","2","0.882","2.01","-1.40","0","5","34.81","30.00"
"18","Petr Mrazek","CAR","1","60","23","21","2","0.913","2.00","-0.03","1.82","6","4","2","0.667","2.00","-0.90","3","3","0","1.000","0.00","0.24","13","13","0","1.000","0.00","0.46","0","2","38.04","14.00"
"15","Sergei Bobrovsky","FLA","1","58.85","33","30","3","0.909","3.06","-0.17","3.2","7","7","0","1.000","0.00","1.29","9","7","2","0.778","2.04","-1.28","13","12","1","0.923","1.02","-0.54","0","7","42.70","33.67"
"20","Laurent Brossoit","WPG","1","48.683333333333","30","27","3","0.900","3.70","-0.43","2.5","9","7","2","0.778","2.46","-0.34","9","9","0","1.000","0.00","0.72","12","11","1","0.917","1.23","-0.58","2","5","33.43","26.33"
"6","Tuukka Rask","BOS","1","61.85","36","32","4","0.889","3.88","-0.91","3.36","19","15","4","0.789","3.88","-0.50","5","5","0","1.000","0.00","0.40","12","12","0","1.000","0.00","0.42","2","7","30.03","10.00"
"7","Jonathan Quick","L.A","1","57.933333333333","18","16","2","0.889","2.07","-0.46","1.75","5","3","2","0.600","2.07","-1.08","5","5","0","1.000","0.00","0.40","7","7","0","1.000","0.00","0.25","0","3","39.44","7.00"
"29","Alexandar Georgiev","NYR","1","59.716666666667","43","38","5","0.884","5.02","-1.31","3.56","8","7","1","0.875","1.00","0.47","12","9","3","0.750","3.01","-2.05","20","19","1","0.950","1.00","-0.30","0","4","38.26","32.20"
"9","Jonathan Bernier","DET","1","59.383333333333","33","29","4","0.879","4.04","-1.17","2.92","6","5","1","0.833","1.01","0.10","17","15","2","0.882","2.02","-0.65","9","8","1","0.889","1.01","-0.68","0","2","31.21","20.25"
"8","Alex Stalock","MIN","1","62.316666666667","39","34","5","0.872","4.81","-1.65","2.22","6","2","4","0.333","3.85","-2.90","11","11","0","1.000","0.00","0.87","20","19","1","0.950","0.96","-0.30","2","2","40.64","19.00"
"3","Marc-Andre Fleury","VGK","1","57.95","31","27","4","0.871","4.14","-1.34","2.24","8","6","2","0.750","2.07","-0.53","8","7","1","0.875","1.04","-0.36","14","13","1","0.929","1.04","-0.51","4","1","33.90","21.75"
"26","Elvis Merzlikins","CBJ","1","58.316666666667","31","27","4","0.871","4.12","-1.34","1.88","6","5","1","0.833","1.03","0.10","8","5","3","0.625","3.09","-2.36","14","14","0","1.000","0.00","0.49","0","2","44.29","26.50"
"5","Carey Price","MTL","1","57.616666666667","34","28","6","0.824","6.25","-3.08","3.46","13","9","4","0.692","4.17","-1.61","4","4","0","1.000","0.00","0.32","14","12","2","0.857","2.08","-1.51","0","7","36.03","22.83"
"1","Ryan Miller","ANA","1","59.85","26","20","6","0.769","6.02","-3.77","2.97","11","6","5","0.545","5.01","-2.98","6","5","1","0.833","1.00","-0.52","9","9","0","1.000","0.00","0.32","0","6","30.31","11.67"
"16","Philipp Grubauer","COL","1","20","15","11","4","0.733","12.00","-2.71","1.09","6","3","3","0.500","9.00","-1.90","4","3","1","0.750","3.00","-0.68","5","5","0","1.000","0.00","0.18","0","3","31.40","18.75"
