"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"27","Alexandar Georgiev","NYR","1","58.533333333333","27","25","2","0.926","2.05","0.41","1.66","4","3","1","0.750","1.03","-0.27","5","5","0","1.000","0.00","0.60","17","16","1","0.941","1.03","-0.38","0","1","43.37","24.00"
"9","Carey Price","MTL","1","61.816666666667","37","34","3","0.919","2.91","0.30","4.2","13","11","2","0.846","1.94","0.36","9","8","1","0.889","0.97","0.09","11","11","0","1.000","0.00","0.40","2","6","30.46","11.67"
"21","Aaron Dell","S.J","1","60","23","21","2","0.913","2.00","0.05","1.25","1","1","0","1.000","0.00","0.18","7","6","1","0.857","1.00","-0.16","14","13","1","0.929","1.00","-0.49","1","2","45.04","21.00"
"10","Semyon Varlamov","NYI","1","59.516666666667","22","20","2","0.909","2.02","-0.04","1.95","9","7","2","0.778","2.02","-0.36","5","5","0","1.000","0.00","0.60","7","7","0","1.000","0.00","0.25","2","1","26.95","12.00"
"7","Devan Dubnyk","MIN","1","61.866666666667","21","19","2","0.905","1.94","-0.13","1.33","0","0","0","-","0.00","0.00","7","6","1","0.857","0.97","-0.16","14","13","1","0.929","0.97","-0.49","1","2","44.33","31.00"
"15","Jack Campbell","L.A","1","60","38","34","4","0.895","4.00","-0.61","2.76","9","5","4","0.556","4.00","-2.36","11","11","0","1.000","0.00","1.33","15","15","0","1.000","0.00","0.55","0","6","38.39","11.50"
"3","Curtis McElhinney","T.B","1","60","28","25","3","0.893","3.00","-0.50","3.5","11","10","1","0.909","1.00","1.00","5","4","1","0.800","1.00","-0.40","10","9","1","0.900","1.00","-0.64","4","9","32.96","33.00"
"23","Elvis Merzlikins","CBJ","1","57.533333333333","28","25","3","0.893","3.13","-0.50","1.71","6","5","1","0.833","1.04","0.09","8","6","2","0.750","2.09","-1.03","14","14","0","1.000","0.00","0.51","2","1","39.39","22.00"
"5","Jaroslav Halak","BOS","1","57.216666666667","25","22","3","0.880","3.15","-0.77","2.02","5","4","1","0.800","1.05","-0.09","7","6","1","0.857","1.05","-0.16","11","10","1","0.909","1.05","-0.60","2","2","36.32","23.67"
"24","Mackenzie Blackwood","N.J","1","57.466666666667","33","29","4","0.879","4.18","-1.06","2.68","3","2","1","0.667","1.04","-0.45","20","18","2","0.900","2.09","0.41","10","9","1","0.900","1.04","-0.64","0","1","34.21","37.00"
"4","Marc-Andre Fleury","VGK","1","62.633333333333","31","27","4","0.871","3.83","-1.24","2.54","9","8","1","0.889","0.96","0.64","5","3","2","0.600","1.92","-1.40","16","15","1","0.938","0.96","-0.42","3","5","34.71","34.25"
"1","Craig Anderson","OTT","1","58.866666666667","27","23","4","0.852","4.08","-1.59","2.26","10","8","2","0.800","2.04","-0.18","7","5","2","0.714","2.04","-1.16","8","8","0","1.000","0.00","0.29","0","2","35.26","18.50"
"12","Jake Allen","STL","1","63.016666666667","33","28","5","0.848","4.76","-2.06","2.24","7","3","4","0.429","3.81","-2.73","9","8","1","0.889","0.95","0.09","17","17","0","1.000","0.00","0.62","3","5","38.30","13.40"
"25","Adin Hill","ARI","1","20","12","10","2","0.833","6.00","-0.93","1.26","4","4","0","1.000","0.00","0.73","3","2","1","0.667","3.00","-0.64","5","4","1","0.800","3.00","-0.82","0","0","26.67","21.50"
"6","Brian Elliott","PHI","1","42.583333333333","9","7","2","0.778","2.82","-1.20","0.96","3","1","2","0.333","2.82","-1.45","2","2","0","1.000","0.00","0.24","4","4","0","1.000","0.00","0.15","1","1","33.78","20.50"
"26","Carter Hart","PHI","1","16.25","12","9","3","0.750","11.08","-1.93","0.82","3","3","0","1.000","0.00","0.55","4","2","2","0.500","7.38","-1.52","4","3","1","0.750","3.69","-0.85","2","1","37.25","43.33"
"14","Sergei Bobrovsky","FLA","1","25.616666666667","7","4","3","0.571","7.03","-2.38","0.68","4","3","1","0.750","2.34","-0.27","1","0","1","0.000","2.34","-0.88","2","1","1","0.500","2.34","-0.93","0","1","24.29","23.33"
