"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"6","James Reimer","CAR","1","57.083333333333","11","10","1","0.909","1.05","0.10","1.9","5","4","1","0.800","1.05","0.03","4","4","0","1.000","0.00","0.39","2","2","0","1.000","0.00","0.08","0","2","25.82","8.00"
"12","Scott Wedgewood","N.J","1","64.95","31","28","3","0.903","2.77","0.10","2.48","9","9","0","1.000","0.00","1.85","5","3","2","0.600","1.85","-1.51","16","15","1","0.938","0.92","-0.37","3","1","33.19","33.33"
"10","Mikko Koskinen","EDM","1","60.7","29","26","3","0.897","2.97","-0.10","1.93","8","6","2","0.750","1.98","-0.35","6","6","0","1.000","0.00","0.59","14","13","1","0.929","0.99","-0.45","0","1","32.34","12.33"
"2","Thomas Greiss","DET","1","62.6","26","23","3","0.885","2.88","-0.40","1.97","9","6","3","0.667","2.88","-1.15","7","7","0","1.000","0.00","0.69","10","10","0","1.000","0.00","0.39","4","1","31.88","11.00"
"24","Casey DeSmith","PIT","1","62.433333333333","34","30","4","0.882","3.84","-0.60","3.22","12","9","3","0.750","2.88","-0.53","8","7","1","0.875","0.96","-0.21","11","11","0","1.000","0.00","0.43","1","3","36.18","13.25"
"18","Andrei Vasilevskiy","T.B","1","60","25","22","3","0.880","3.00","-0.50","2.21","9","7","2","0.778","2.00","-0.15","8","7","1","0.875","1.00","-0.21","7","7","0","1.000","0.00","0.28","1","3","35.96","12.00"
"4","Pekka Rinne","NSH","1","58.266666666667","33","29","4","0.879","4.12","-0.70","2.33","8","7","1","0.875","1.03","0.65","9","8","1","0.889","1.03","-0.12","15","13","2","0.867","2.06","-1.41","2","3","37.36","33.75"
"1","Ryan Miller","ANA","1","57.066666666667","24","21","3","0.875","3.15","-0.60","2.47","8","8","0","1.000","0.00","1.65","10","7","3","0.700","3.15","-2.02","6","6","0","1.000","0.00","0.24","2","4","28.79","31.33"
"15","Frederik Andersen","TOR","1","60.25","31","27","4","0.871","3.98","-0.90","2.99","11","7","4","0.636","3.98","-1.73","4","4","0","1.000","0.00","0.39","14","14","0","1.000","0.00","0.55","3","2","33.39","8.25"
"27","Alexandar Georgiev","NYR","1","62.266666666667","38","33","5","0.868","4.82","-1.19","3.19","12","8","4","0.667","3.85","-1.53","13","12","1","0.923","0.96","0.28","13","13","0","1.000","0.00","0.51","1","2","28.55","15.20"
"23","Kaapo Kahkonen","MIN","1","59.916666666667","32","27","5","0.844","5.01","-1.80","2.09","7","6","1","0.857","1.00","0.44","8","6","2","0.750","2.00","-1.21","15","13","2","0.867","2.00","-1.41","2","1","38.97","27.60"
"5","Tuukka Rask","BOS","1","60.05","23","19","4","0.826","4.00","-1.70","1.85","9","7","2","0.778","2.00","-0.15","7","7","0","1.000","0.00","0.69","6","4","2","0.667","2.00","-1.76","2","3","31.22","35.50"
"7","Semyon Varlamov","NYI","1","63.266666666667","17","14","3","0.824","2.85","-1.30","1.14","5","2","3","0.400","2.85","-1.97","4","4","0","1.000","0.00","0.39","7","7","0","1.000","0.00","0.28","1","0","44.12","11.67"
"3","Anton Khudobin","DAL","1","30.316666666667","16","12","4","0.750","7.92","-2.40","1.46","5","2","3","0.400","5.94","-1.97","2","2","0","1.000","0.00","0.20","8","7","1","0.875","1.98","-0.69","0","2","35.25","10.25"
"17","John Gibson","ANA","1","2.1","6","3","3","0.500","85.71","-2.40","0.86","4","2","2","0.500","57.14","-1.18","1","0","1","0.000","28.57","-0.90","1","1","0","1.000","0.00","0.04","0","2","20.83","17.00"
"14","Petr Mrazek","CAR","1","2.7833333333333","0","0","0","-","0.00","0.00","0.1","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","0","0","-","-"
