date,name,position,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,lmevixG/60,pplmevixG/60,implied_team_score,FP/60
21_02_01,Andrew Copp,W,0.8137125635712916,1.3561876059521525,8.815219438688992,1.2205688453569374,0.897796195140325,0.9103475156428242,0.579144408039777,2.9,8.489314664701686
21_02_01,Andrew Mangiapane,W,1.420118343195265,0.9940828402366856,8.236686390532537,1.8461538461538447,0.9969230769230762,0.8762348228648815,0.5687197000387362,3.1,52.11428571428661
21_02_01,Anthony Cirelli,C,1.0060281847578771,1.5809014331909494,6.036169108547262,2.7306479300570947,0.6395464888817933,0.5663530747157601,0.4782771874268265,3.1,33.79715004191171
21_02_01,Artemi Panarin,W,0.8048032703117026,1.9545222278998493,6.783341849770065,1.034747061829332,0.6277465508431281,0.8974209120032297,0.5951682412595095,3.3,96.9583687340695
21_02_01,Artturi Lehkonen,W,0.3350083752093812,0.6700167504187624,7.70519262981577,2.1775544388609784,0.5946398659966518,0.4971393900612424,0.0,3.3,117.80219780219494
21_02_01,Barclay Goodrow,W,0.1556891406824371,1.2455131254594969,5.604809064567736,2.802404532283868,0.6647926307140065,0.9524737363922384,0.0,3.1,35.73940020682604
21_02_01,Blake Coleman,W,1.0347376201034697,0.2956393200295626,10.938654841093824,2.3651145602365014,1.1973392461197292,0.686200428689377,0.0,3.1,18.20864067439372
21_02_01,Blake Wheeler,W,0.993617388304292,1.490426082456438,7.07952389166808,2.235639123684657,0.5837502156287717,0.8449164236758833,0.6723819883143809,2.9,80.673967986522
21_02_01,Bo Horvat,C,0.262639527248851,1.1818778726198294,6.303348653972424,2.8890347997373604,0.5528562048588312,0.7650477552655295,0.6202140963498167,2.7,16.104380242311578
21_02_01,Brad Marchand,W,1.2266280505984044,1.6866135695728055,7.973082328889628,1.2266280505984044,0.7835086673197306,0.99876011096533,0.7763843899141645,3.0,68.83577486507218
21_02_01,Brandon Sutter,C,0.6717044500419783,0.6717044500419783,6.884970612930277,1.84718723761544,0.6683459277917684,0.7364907662991226,0.0,2.7,20.3533568904598
21_02_01,Brandon Tanev,W,0.6825291496824324,0.5118968622618244,5.801497772300675,1.8769551616266893,0.5084842165134121,0.6204627545614994,0.0,3.3,37.8947368421055
21_02_01,Brayden Point,C,1.1745939675174022,2.3491879350348044,6.78654292343388,2.2186774941995377,0.8143851508120658,0.8882368153875368,0.6768988644327617,3.1,53.80530973451422
21_02_01,Brendan Gallagher,W,1.2839819291432173,0.855987952762145,14.266465879369084,0.855987952762145,1.283981929143217,0.6954927814117391,0.5115094585906215,3.3,77.58620689655356
21_02_01,Brendan Lemieux,W,0.2077802147062235,0.6233406441186704,7.064527300011597,3.5322636500057984,0.7106083342952844,0.5936619122768078,0.0,3.3,0.0
21_02_01,Brett Howden,C,0.4079782411604705,0.8159564823209411,3.467815049864,4.28377153218494,0.3998186763372612,0.7468563444684407,0.6786995345029947,3.3,7.015834348355683
21_02_01,Brock Boeser,W,1.3604299630500398,1.0581121934833644,8.918374202216928,1.0581121934833644,0.7890493785690232,0.7377726651007617,0.5611658029222688,2.7,17.024630541871588
21_02_01,Bryan Rust,W,0.6924674924982708,1.1079479879972334,7.478648918981325,1.9389089789951583,0.6523043779333711,0.80702960370443,0.709699853191068,3.3,8.622754491018107
21_02_01,Carl Hagelin,W,0.6809798543459801,1.532204672278455,9.022983070084235,1.70244963586495,0.7286484441501985,0.6767549531356657,0.0,2.5,30.12552301255293
21_02_01,Charlie Coyle,C,1.0323637853338803,0.8848832445718975,6.636624334289231,1.622285948381812,0.6621876280213034,0.7279422661273115,0.5142764435554604,3.0,6.031413612565546
